"","id","week","followers","MLShare","ntracksotherpl","feature"
"6558",132,8,4621,0.424797714501619,1,1
"6559",132,9,4064,0.444677247432992,1,0
"6560",132,10,4781,0.451876154821366,1,1
"6561",132,11,5385,0.428629317018203,34,0
"6562",132,12,5204,0.466290934546851,1,0
"6563",132,13,6066,0.430059456196614,1,1
"6564",132,14,6269,0.401678055664524,1,1
"6565",132,15,5704,0.363573367218487,249,1
"6566",132,16,5463,0.376088470756076,167,1
"6567",132,17,5623,0.409503473620862,79,0
"6568",132,18,5354,0.445039665116928,13,0
"6569",132,19,4627,0.474530607787892,1,0
"6570",132,20,4268,0.468275347072631,1,1
"6571",132,21,4781,0.422221189388074,159,1
"6572",132,22,4138,0.406965314084664,264,1
"6573",132,23,3637,0.382234300253913,367,0
"6574",132,24,4162,0.4104147589067,155,0
"6575",132,25,3219,0.444445560500026,144,1
"6576",132,26,2743,0.481813146430068,153,1
"6577",132,27,2244,0.435429486189969,212,1
"6578",132,28,2268,0.430566627555527,431,0
"6579",132,29,2921,0.475564627349377,302,1
"6580",132,30,2862,0.442177561367862,420,1
"6581",132,31,3280,0.417041819123551,306,0
"6582",132,32,2345,0.396174584864639,310,0
"6583",132,33,1548,0.399689236306585,128,0
"6584",132,34,891,0.364381361100823,1,0
"6585",132,35,70,0.393006195640191,1,0
"6586",132,36,84,0.366948191123083,34,0
"6587",132,37,874,0.342797280545346,99,1
"6588",132,38,1637,0.383323211269453,1,1
"6589",132,39,2142,0.355509468051605,210,0
"6590",132,40,1486,0.335455140075646,395,0
"6591",132,41,2358,0.33652006497141,450,1
"6592",132,42,2293,0.294920590682886,692,1
"6593",132,43,1385,0.251607614383101,488,1
"6594",132,44,2270,0.294449424510822,597,0
"6595",132,45,2461,0.269406887702644,589,1
"6596",132,46,2765,0.241569242859259,506,1
"6597",132,47,2941,0.202445492590778,639,1
"6598",132,48,2567,0.19293080328498,652,1
"6599",132,49,2202,0.156071513751522,410,1
"6600",132,50,2131,0.167380156321451,318,0
"6601",133,1,16055,0.512757910881191,3198,1
"6602",133,2,16743,0.520497882761992,3124,1
"6603",133,3,17209,0.506815207796171,3309,0
"6604",133,4,16690,0.556585628376342,3143,1
"6605",133,5,15751,0.577036958304234,3084,0
"6606",133,6,15378,0.620754365157336,3140,0
"6607",133,7,14891,0.608934047119692,2903,1
"6608",133,8,15711,0.584901183401234,2746,0
"6609",133,9,16126,0.55691034886986,2650,0
"6610",133,10,17088,0.583748096087947,2571,0
"6611",133,11,16570,0.623084910330362,2536,0
"6612",133,12,16126,0.57715010731481,2542,1
"6613",133,13,15187,0.570571099012159,2579,1
"6614",133,14,14242,0.521438397653401,2619,1
"6615",133,15,13990,0.474099239218049,2713,1
"6616",133,16,14569,0.449931156239472,2659,0
"6617",133,17,14081,0.402560520684346,2503,0
"6618",133,18,13816,0.393962890771217,2401,1
"6619",133,19,14278,0.393265388626605,2362,1
"6620",133,20,14466,0.365104134986177,2153,0
"6621",133,21,13970,0.359005954419263,2366,0
"6622",133,22,14170,0.329601567680947,2162,1
"6623",133,23,13870,0.347671894636005,2067,1
"6624",133,24,14199,0.350333624030463,2279,0
"6625",133,25,14870,0.313213423406705,2116,0
"6626",133,26,14649,0.362853195611387,2157,0
"6627",133,27,13715,0.395996069232933,2237,0
"6628",133,28,13297,0.396905623353086,2368,1
"6629",133,29,13184,0.389229919458739,2368,0
"6630",133,30,14077,0.366564946924336,2362,0
"6631",133,31,13280,0.335257210000418,2279,1
"6632",133,32,12916,0.341745976591483,2261,0
"6633",133,33,13766,0.344263743283227,2308,0
"6634",133,34,13231,0.313293970399536,2523,0
"6635",133,35,13219,0.309416357777081,2508,0
"6636",133,36,13136,0.276798601169139,2389,0
"6637",133,37,12393,0.267610491788946,2255,0
"6638",133,38,12052,0.247255445225164,2269,0
"6639",133,39,12445,0.257767096441239,2237,0
"6640",133,40,11915,0.248291808296926,2121,1
"6641",133,41,12754,0.289462721301242,2210,0
"6642",133,42,13291,0.275468076020479,2416,1
"6643",133,43,12989,0.256085714721121,2166,0
"6644",133,44,13080,0.297573470068164,2229,0
"6645",133,45,13889,0.333734751865268,2395,0
"6646",133,46,14270,0.293339401902631,2534,1
"6647",133,47,14911,0.264566101273522,2621,0
"6648",133,48,14248,0.225609905342571,2546,0
"6649",133,49,13717,0.272799535328522,2663,1
"6650",133,50,13268,0.243582070898264,2864,1
"6651",134,1,98993,0.667405108688399,2115,0
"6652",134,2,98426,0.70940108790528,2002,0
"6653",134,3,98587,0.758587591070682,2191,1
"6654",134,4,99541,0.788903066655621,1980,0
"6655",134,5,98693,0.797442380734719,1875,1
"6656",134,6,98394,0.799095756467432,1998,0
"6657",134,7,99078,0.827359354426153,2158,1
"6658",134,8,99551,0.814891107357107,1966,0
"6659",134,9,98679,0.780402380577289,1803,1
"6660",134,10,98980,0.787241618707776,1796,0
"6661",134,11,99269,0.774773082928732,1697,1
"6662",134,12,98956,0.764256153441966,1770,0
"6663",134,13,99322,0.774967912491411,1831,1
"6664",134,14,99077,0.767524949391373,1836,0
"6665",134,15,98947,0.772674176678993,1830,0
"6666",134,16,99094,0.804631455428898,2052,1
"6667",134,17,99608,0.83035693988204,1815,1
"6668",134,18,1e+05,0.804827904119156,1691,0
"6669",134,19,1e+05,0.765118358819746,1472,0
"6670",134,20,99957,0.783989102882333,1232,0
"6671",134,21,99643,0.814110149559565,1118,0
"6672",134,22,99231,0.858558417111635,1327,1
"6673",134,23,99565,0.899599755438976,1498,0
"6674",134,24,99479,0.936123757716268,1664,0
"6675",134,25,98942,0.960298075829633,1544,1
"6676",134,26,98009,0.938128264504485,1453,1
"6677",134,27,98324,0.947621933883056,1439,1
"6678",134,28,97849,0.910219012247399,1557,0
"6679",134,29,98367,0.936646444001235,1353,0
"6680",134,30,98545,0.958446910139173,1249,1
"6681",134,31,99298,0.99900592265185,1321,0
"6682",134,32,98901,1,1284,0
"6683",134,33,98151,1,1276,0
"6684",134,34,99061,1,1335,0
"6685",134,35,98622,1,1387,0
"6686",134,36,97893,1,1213,1
"6687",134,37,96893,0.976146977394819,1149,0
"6688",134,38,96081,0.931389130558819,1002,1
"6689",134,39,96182,0.967474935110658,1101,1
"6690",134,40,96305,1,1093,0
"6691",134,41,96194,0.953001800156198,857,1
"6692",134,42,96691,0.915547573613003,621,1
"6693",134,43,95739,0.937392790406011,427,0
"6694",134,44,95085,0.977708390168846,342,1
"6695",134,45,94387,0.932875129417516,442,1
"6696",134,46,94272,0.888174048019573,582,0
"6697",134,47,95250,0.873049138556235,466,1
"6698",134,48,96031,0.914394798502326,568,1
"6699",134,49,96649,0.915407922584564,573,1
"6700",134,50,97222,0.905983688682318,491,1
"6701",135,1,58800,0.359892369946465,1511,0
"6702",135,2,57955,0.336803566361777,1442,0
"6703",135,3,57364,0.319512443011627,1308,0
"6704",135,4,57590,0.279356210585684,1438,1
"6705",135,5,56610,0.319131829263642,1585,1
"6706",135,6,56185,0.355544456769712,1536,1
"6707",135,7,55479,0.401972718397155,1413,1
"6708",135,8,55384,0.383953901776113,1457,0
"6709",135,9,54426,0.382126699504443,1603,0
"6710",135,10,54787,0.394507104321383,1422,1
"6711",135,11,55709,0.43521746979095,1658,1
"6712",135,12,56358,0.413883995963261,1805,1
"6713",135,13,55630,0.424768502335064,1619,0
"6714",135,14,55689,0.397679613670334,1406,0
"6715",135,15,55237,0.416177181294188,1311,1
"6716",135,16,56094,0.370582053042017,1091,1
"6717",135,17,55508,0.326503900182433,1315,1
"6718",135,18,55357,0.373489986453205,1488,1
"6719",135,19,55534,0.324764928547665,1315,1
"6720",135,20,56157,0.33615314073395,1437,0
"6721",135,21,56062,0.323714832612313,1409,1
"6722",135,22,55276,0.309673999226652,1590,0
"6723",135,23,56135,0.328144279564731,1539,0
"6724",135,24,55727,0.374083178909495,1741,0
"6725",135,25,56725,0.417844595713541,1951,0
"6726",135,26,56007,0.380767424870282,2026,1
"6727",135,27,56034,0.368301766202785,2155,1
"6728",135,28,56959,0.378077428718098,1988,0
"6729",135,29,55966,0.38528387369588,2147,0
"6730",135,30,55941,0.365856526209973,2158,0
"6731",135,31,56464,0.319228423014283,2278,0
"6732",135,32,57369,0.301371251791716,2246,1
"6733",135,33,57178,0.334777706838213,2137,0
"6734",135,34,57902,0.338709228578955,2302,0
"6735",135,35,58471,0.346925785019994,2295,0
"6736",135,36,59086,0.313802302768454,2059,1
"6737",135,37,59634,0.336321127298288,2242,1
"6738",135,38,59449,0.299464432126842,2266,0
"6739",135,39,59938,0.349442519457079,2476,0
"6740",135,40,59998,0.333317882590927,2309,0
"6741",135,41,59408,0.315906442143023,2508,0
"6742",135,42,59442,0.33794244795572,2329,0
"6743",135,43,58980,0.38364813006483,2086,1
"6744",135,44,59980,0.346323603508063,1869,1
"6745",135,45,60670,0.339740644185804,1894,1
"6746",135,46,61081,0.299432897288352,1685,0
"6747",135,47,61861,0.282548860320821,1624,0
"6748",135,48,61604,0.2880216980353,1741,0
"6749",135,49,62119,0.324736767983995,1610,1
"6750",135,50,62455,0.349428260070272,1728,1
"6751",136,1,82735,0.468690922716632,2406,1
"6752",136,2,81979,0.461108055105433,2424,0
"6753",136,3,82873,0.432614347478375,2329,1
"6754",136,4,82690,0.451905361632816,2216,0
"6755",136,5,83674,0.408191973320208,2232,1
"6756",136,6,83214,0.384458428947255,2082,0
"6757",136,7,82725,0.39472089249175,1873,1
"6758",136,8,83509,0.353110882989131,1627,1
"6759",136,9,83276,0.397190529247746,1640,0
"6760",136,10,82383,0.381628716317937,1812,1
"6761",136,11,82701,0.333928917744197,1736,0
"6762",136,12,82004,0.362256206967868,1821,1
"6763",136,13,81703,0.403925779904239,1656,0
"6764",136,14,82351,0.411366257513873,1802,1
"6765",136,15,81427,0.429466551402584,1862,1
"6766",136,16,81771,0.47315567121841,1702,0
"6767",136,17,82496,0.513281746278517,1772,0
"6768",136,18,81902,0.503861613804474,1805,0
"6769",136,19,82046,0.502049514488317,1887,0
"6770",136,20,82036,0.501934209046885,1768,1
"6771",136,21,81773,0.47246991044376,1944,1
"6772",136,22,82621,0.476275464962236,1801,0
"6773",136,23,82419,0.492946422309615,1858,1
"6774",136,24,82743,0.541362077672966,1712,0
"6775",136,25,83192,0.549732314865105,1595,1
"6776",136,26,82740,0.539336983091198,1564,1
"6777",136,27,81795,0.497839003545232,1421,1
"6778",136,28,81176,0.528529298724607,1179,1
"6779",136,29,80641,0.479809057316743,1341,0
"6780",136,30,80575,0.4838235165691,1343,1
"6781",136,31,79878,0.52881666761823,1558,0
"6782",136,32,79951,0.56226442437619,1457,1
"6783",136,33,79979,0.527043230552226,1372,0
"6784",136,34,80307,0.512905064923689,1582,1
"6785",136,35,80993,0.52300663352944,1554,1
"6786",136,36,81047,0.511982677527703,1563,1
"6787",136,37,80197,0.480514895147644,1334,0
"6788",136,38,81083,0.479059596965089,1141,1
"6789",136,39,81671,0.491747865430079,1060,0
"6790",136,40,81618,0.448214132292196,1127,0
"6791",136,41,82320,0.446119041205384,1331,0
"6792",136,42,83170,0.404770745919086,1418,0
"6793",136,43,82562,0.392045717407018,1532,1
"6794",136,44,82785,0.354158376250416,1566,1
"6795",136,45,82487,0.378353542136028,1448,0
"6796",136,46,82320,0.342372435238212,1623,1
"6797",136,47,82607,0.317781229806133,1614,0
"6798",136,48,82439,0.300453839218244,1572,0
"6799",136,49,81790,0.323836603714153,1584,1
"6800",136,50,82024,0.315380048356019,1597,1
"6801",137,1,88961,0.897639417555183,4972,0
"6802",137,2,88380,0.945126833301038,5000,0
"6803",137,3,88728,0.929318998171948,4992,1
"6804",137,4,88651,0.954608180839568,5000,0
"6805",137,5,89208,0.999559218902141,5000,0
"6806",137,6,89803,0.962657373142429,5000,1
"6807",137,7,89437,0.972365351766348,4809,0
"6808",137,8,89415,0.991909284819849,5000,0
"6809",137,9,90290,1,5000,0
"6810",137,10,90093,0.955476377252489,5000,0
"6811",137,11,90732,0.981311529502273,4956,1
"6812",137,12,90716,0.965578898298554,4791,0
"6813",137,13,90658,0.987835042108782,4787,0
"6814",137,14,91570,0.956110779475421,4579,0
"6815",137,15,91514,0.925470503605902,4776,1
"6816",137,16,90790,0.953444820758887,4529,0
"6817",137,17,90684,0.960981144034304,4747,0
"6818",137,18,91244,0.999859211337753,4888,1
"6819",137,19,91323,1,5000,1
"6820",137,20,91916,1,4915,1
"6821",137,21,91016,0.991464636521414,5000,1
"6822",137,22,90219,1,4773,1
"6823",137,23,89344,1,4808,0
"6824",137,24,88436,1,4723,1
"6825",137,25,89176,0.982536206976511,4659,0
"6826",137,26,88875,0.962507980247028,4543,0
"6827",137,27,89849,0.97635629652068,4747,0
"6828",137,28,89755,0.981152653950267,4668,0
"6829",137,29,89661,0.990886564762332,4677,0
"6830",137,30,89554,0.946888630860485,4825,0
"6831",137,31,88673,0.937617621198297,4869,1
"6832",137,32,88873,0.964234745432623,4731,0
"6833",137,33,88475,0.99117823515553,4670,1
"6834",137,34,88394,1,4449,1
"6835",137,35,88330,1,4491,1
"6836",137,36,87660,1,4505,1
"6837",137,37,87827,0.955384796555154,4398,0
"6838",137,38,88227,0.914698494155891,4559,1
"6839",137,39,88595,0.899127100943588,4553,1
"6840",137,40,88454,0.930540209426545,4667,0
"6841",137,41,87613,0.971643213089556,4767,0
"6842",137,42,88411,1,4995,0
"6843",137,43,87981,0.984615518013015,4891,0
"6844",137,44,87219,0.960405848943628,5000,1
"6845",137,45,86621,0.996235076058656,5000,0
"6846",137,46,87267,1,5000,1
"6847",137,47,87627,0.993996422225609,4805,1
"6848",137,48,88518,1,4614,0
"6849",137,49,88770,1,4682,1
"6850",137,50,89695,0.959388088132255,4642,0
"6851",138,1,17554,0.366358445258811,1397,1
"6852",138,2,18451,0.372903206129558,1458,1
"6853",138,3,18747,0.381372455903329,1400,0
"6854",138,4,19232,0.338459463510662,1201,1
"6855",138,5,18664,0.319716810365207,1065,1
"6856",138,6,19491,0.306033481145278,883,1
"6857",138,7,19077,0.325771133461967,650,0
"6858",138,8,18613,0.294855050765909,408,1
"6859",138,9,17655,0.283569786464796,625,1
"6860",138,10,17047,0.324364778120071,703,0
"6861",138,11,16643,0.351463518687524,595,0
"6862",138,12,17097,0.3165600851411,626,1
"6863",138,13,17723,0.304196380171925,617,0
"6864",138,14,16746,0.341044180840254,712,0
"6865",138,15,15898,0.304302898491733,530,1
"6866",138,16,16033,0.269759441819042,470,1
"6867",138,17,15854,0.288102348218672,277,1
"6868",138,18,16588,0.284184933593497,458,1
"6869",138,19,16737,0.303802094748244,600,0
"6870",138,20,17531,0.347561504435726,722,1
"6871",138,21,17595,0.375348119833507,833,1
"6872",138,22,16628,0.331930599198677,891,1
"6873",138,23,17350,0.338328891783021,1026,1
"6874",138,24,17452,0.308299872861244,836,1
"6875",138,25,18369,0.26669767354615,1000,0
"6876",138,26,17642,0.250664026010782,1011,1
"6877",138,27,18588,0.203375381533988,1239,1
"6878",138,28,17596,0.181593093066476,1179,1
"6879",138,29,18432,0.223642225074582,1137,1
"6880",138,30,17558,0.244295273232274,1352,0
"6881",138,31,18309,0.236592783266679,1119,1
"6882",138,32,18950,0.235206415760331,1191,0
"6883",138,33,19427,0.206127722281963,1171,1
"6884",138,34,19710,0.191337092733011,1212,1
"6885",138,35,20623,0.176252797595225,1054,0
"6886",138,36,21478,0.19733454012312,1169,0
"6887",138,37,21848,0.188097862247378,1378,1
"6888",138,38,22115,0.141819591331296,1178,0
"6889",138,39,22695,0.147079617157579,1254,1
"6890",138,40,23401,0.152864482742734,1194,0
"6891",138,41,22931,0.169436731957831,1258,1
"6892",138,42,23437,0.185587258310989,1375,1
"6893",138,43,22975,0.159183256071992,1417,0
"6894",138,44,21993,0.178528461814858,1346,0
"6895",138,45,22173,0.154578572441824,1282,1
"6896",138,46,21244,0.184409978124313,1377,0
"6897",138,47,20729,0.195237853960134,1169,0
"6898",138,48,20242,0.221423360914923,1380,1
"6899",138,49,20700,0.230670064641163,1256,1
"6900",138,50,21306,0.249283416732214,1247,0
"6901",139,1,96581,0.969967741286382,3113,1
"6902",139,2,97188,0.948134950827807,3358,0
"6903",139,3,96429,0.947505373507738,3271,0
"6904",139,4,95823,0.917280423012562,3298,1
"6905",139,5,95107,0.889967919280752,3532,0
"6906",139,6,94774,0.887678821338341,3548,1
"6907",139,7,95712,0.915899996180087,3501,1
"6908",139,8,95461,0.954117800900713,3549,1
"6909",139,9,95576,0.961949761142023,3666,0
"6910",139,10,95040,0.987737709004432,3564,1
"6911",139,11,95834,0.967110132589005,3331,1
"6912",139,12,95112,0.988570184214041,3096,1
"6913",139,13,95993,1,3038,0
"6914",139,14,95430,0.992108963988721,2921,1
"6915",139,15,94991,0.998899352783337,2826,1
"6916",139,16,95391,1,2621,0
"6917",139,17,94668,1,2792,1
"6918",139,18,93993,0.985065133310854,2761,1
"6919",139,19,94955,1,2611,1
"6920",139,20,95051,1,2559,1
"6921",139,21,95061,1,2614,0
"6922",139,22,95298,0.98278492866084,2839,0
"6923",139,23,95113,0.970233662915416,2758,1
"6924",139,24,95161,1,2652,0
"6925",139,25,95363,0.973532155808061,2709,1
"6926",139,26,95001,0.988075520563871,2845,1
"6927",139,27,95571,0.969180323905312,3034,0
"6928",139,28,95896,0.99197346190922,2858,1
"6929",139,29,96291,1,2999,0
"6930",139,30,95616,1,2848,0
"6931",139,31,95249,0.972915139584802,2776,0
"6932",139,32,94366,0.944161251327023,2613,1
"6933",139,33,95035,0.96246289939154,2613,1
"6934",139,34,94258,0.949468395789154,2789,0
"6935",139,35,94096,0.962543415441178,2758,1
"6936",139,36,94073,0.958324576611631,2512,0
"6937",139,37,93796,0.965266452892684,2735,0
"6938",139,38,92861,0.9645388064906,2551,1
"6939",139,39,93206,1,2654,1
"6940",139,40,92898,1,2438,0
"6941",139,41,92089,0.968554602609947,2243,0
"6942",139,42,92987,0.921716309804469,2489,0
"6943",139,43,92933,0.912567041488364,2461,0
"6944",139,44,92562,0.93196252300404,2531,0
"6945",139,45,92348,0.974394901329651,2297,1
"6946",139,46,91754,1,2260,0
"6947",139,47,91723,0.952273245505057,2049,1
"6948",139,48,92543,0.923595431353897,2132,1
"6949",139,49,91828,0.889313599909656,2259,0
"6950",139,50,91763,0.894666004483588,2323,0
"6951",140,1,61281,0.582020534435287,3336,0
"6952",140,2,61284,0.539529364113696,3562,0
"6953",140,3,60751,0.553958750865422,3545,0
"6954",140,4,59907,0.597405552747659,3685,1
"6955",140,5,58957,0.549301144760102,3626,1
"6956",140,6,59761,0.594888812303543,3646,0
"6957",140,7,59987,0.621388630033471,3786,1
"6958",140,8,59791,0.600538684870116,3852,1
"6959",140,9,58842,0.6389144300716,3794,1
"6960",140,10,58213,0.589923078869469,3834,1
"6961",140,11,58960,0.557233747211285,3755,0
"6962",140,12,59647,0.525191336474381,3786,1
"6963",140,13,58971,0.486653258861042,3778,1
"6964",140,14,59662,0.508364056097343,3978,1
"6965",140,15,59674,0.502522262441926,4113,0
"6966",140,16,59076,0.486811944725923,4070,0
"6967",140,17,58751,0.489405901404098,3909,0
"6968",140,18,59030,0.483627145946957,3915,0
"6969",140,19,59718,0.510896501387469,4107,1
"6970",140,20,59243,0.533177498378791,4118,0
"6971",140,21,60066,0.569824970699847,4110,1
"6972",140,22,59507,0.53823467977345,4016,1
"6973",140,23,58791,0.558841440291144,3815,0
"6974",140,24,59714,0.600339051568881,3705,1
"6975",140,25,59823,0.609983101906255,3796,0
"6976",140,26,59962,0.596151935379021,3810,0
"6977",140,27,59154,0.54697530020494,4019,1
"6978",140,28,59102,0.517465100088157,3902,1
"6979",140,29,58600,0.504047392262146,4044,0
"6980",140,30,58121,0.45955881990958,3918,1
"6981",140,31,58249,0.445239119161852,3681,1
"6982",140,32,58731,0.477934268978424,3618,0
"6983",140,33,58354,0.433837476372719,3687,1
"6984",140,34,58319,0.400317233940586,3470,1
"6985",140,35,58527,0.436323431390338,3653,1
"6986",140,36,58303,0.484407317102887,3591,1
"6987",140,37,57802,0.496669320832007,3702,1
"6988",140,38,57971,0.470572924264707,3846,1
"6989",140,39,58055,0.509689789661206,3632,0
"6990",140,40,58706,0.466600440070033,3838,1
"6991",140,41,58872,0.445469641522504,3998,0
"6992",140,42,58269,0.429822902777232,4212,1
"6993",140,43,57640,0.41147989355959,4337,0
"6994",140,44,57511,0.443394825956784,4435,0
"6995",140,45,57307,0.432786872331053,4481,1
"6996",140,46,58126,0.41342967832461,4468,1
"6997",140,47,57491,0.380958097544499,4528,1
"6998",140,48,57170,0.353844439098611,4289,1
"6999",140,49,56283,0.364201833051629,4072,0
"7000",140,50,55729,0.332149231038056,4226,1
"7001",141,1,59287,0.591648272937164,3934,0
"7002",141,2,58736,0.622555594681762,4028,1
"7003",141,3,59724,0.5896594109945,3882,1
"7004",141,4,59405,0.576880440791138,3720,0
"7005",141,5,58716,0.540720361028798,3817,0
"7006",141,6,58838,0.555116912839003,3604,1
"7007",141,7,59542,0.554869276285171,3625,1
"7008",141,8,59801,0.601516825635917,3847,0
"7009",141,9,60642,0.622300597443245,3901,1
"7010",141,10,61268,0.62572338625323,3906,1
"7011",141,11,61787,0.576455616997555,3900,0
"7012",141,12,62222,0.553443205193616,3883,0
"7013",141,13,62279,0.521420637890696,4022,1
"7014",141,14,61629,0.551742247794755,4163,1
"7015",141,15,62559,0.53536709882319,4371,1
"7016",141,16,61665,0.511967057874426,4610,0
"7017",141,17,61858,0.505882918462157,4550,0
"7018",141,18,62096,0.544681760738604,4463,1
"7019",141,19,63028,0.504166522086598,4697,0
"7020",141,20,62618,0.483589926385321,4453,1
"7021",141,21,63086,0.449602020531893,4476,1
"7022",141,22,62101,0.42374848567415,4283,0
"7023",141,23,62889,0.424329356220551,4096,0
"7024",141,24,63773,0.458315427857451,4135,0
"7025",141,25,63391,0.439119769725948,4136,1
"7026",141,26,64111,0.4423466054257,4259,1
"7027",141,27,63891,0.414076111535542,4078,1
"7028",141,28,63483,0.430339950323105,3997,0
"7029",141,29,63065,0.423748814431019,4127,1
"7030",141,30,63742,0.446798443328589,3885,0
"7031",141,31,64700,0.486481513362378,3950,0
"7032",141,32,64753,0.512931656790897,3898,0
"7033",141,33,65375,0.532536275545135,3860,1
"7034",141,34,65254,0.516338766668923,3882,1
"7035",141,35,65076,0.528683312120847,3654,1
"7036",141,36,64980,0.516501438221894,3763,1
"7037",141,37,65781,0.477701872005127,3573,0
"7038",141,38,66763,0.452570100314915,3479,0
"7039",141,39,66482,0.479498956981115,3597,1
"7040",141,40,66418,0.520640064147301,3738,1
"7041",141,41,65897,0.509990519937128,3714,1
"7042",141,42,66656,0.480033434578217,3807,0
"7043",141,43,67460,0.481920216511935,4017,0
"7044",141,44,67290,0.43372762131039,4256,1
"7045",141,45,67603,0.417558892047964,4314,1
"7046",141,46,68096,0.438525784853846,4537,1
"7047",141,47,67796,0.460808666609228,4387,1
"7048",141,48,67321,0.43017449406907,4344,1
"7049",141,49,66490,0.463657614658587,4391,0
"7050",141,50,66683,0.459129673265852,4211,1
"7051",142,1,3758,0.465731134871021,1110,0
"7052",142,2,3134,0.492658048379235,1181,1
"7053",142,3,2284,0.525559107959271,942,0
"7054",142,4,2394,0.572117290017195,1038,0
"7055",142,5,1485,0.575763424788602,1245,1
"7056",142,6,2332,0.550469590327702,1241,0
"7057",142,7,2546,0.523364869062789,1481,1
"7058",142,8,2655,0.485831528226845,1503,1
"7059",142,9,3311,0.441564988181926,1280,0
"7060",142,10,2323,0.436948446137831,1087,0
"7061",142,11,1658,0.406015508971177,1048,1
"7062",142,12,1141,0.455276274122298,896,0
"7063",142,13,2034,0.421140919788741,856,1
"7064",142,14,1803,0.466913987905718,1047,0
"7065",142,15,1623,0.508374575199559,1236,1
"7066",142,16,711,0.521755066257901,1050,1
"7067",142,17,1332,0.490709562366828,1166,0
"7068",142,18,1302,0.500501377205364,1054,1
"7069",142,19,480,0.487647247919813,1143,1
"7070",142,20,1214,0.446089193737134,1337,0
"7071",142,21,1047,0.449615518632345,1307,0
"7072",142,22,1905,0.473106887703761,1081,1
"7073",142,23,973,0.444948858791031,1158,1
"7074",142,24,931,0.489386186329648,1387,1
"7075",142,25,466,0.52286734287627,1249,1
"7076",142,26,1285,0.486419272399507,1103,1
"7077",142,27,942,0.469994599977508,1091,0
"7078",142,28,249,0.441806602431461,1040,0
"7079",142,29,1,0.483131968742236,1134,1
"7080",142,30,1,0.456709392322227,1110,0
"7081",142,31,1,0.466759611363523,1060,0
"7082",142,32,982,0.501037223427556,901,1
"7083",142,33,1326,0.465199652011506,1024,0
"7084",142,34,1751,0.488425743603147,864,0
"7085",142,35,964,0.476880741375498,1113,0
"7086",142,36,1327,0.457712889835238,1268,1
"7087",142,37,2025,0.424559473013505,1396,0
"7088",142,38,2501,0.46503364504315,1626,1
"7089",142,39,3460,0.420428977021947,1676,0
"7090",142,40,2736,0.431139569263905,1512,1
"7091",142,41,3384,0.414476272277534,1311,0
"7092",142,42,4348,0.415355007187463,1490,0
"7093",142,43,5185,0.394573736237362,1648,0
"7094",142,44,6130,0.371394949429668,1876,0
"7095",142,45,5463,0.380404343572445,1898,1
"7096",142,46,4887,0.344845797959715,1909,0
"7097",142,47,4102,0.31147024158854,1704,1
"7098",142,48,5036,0.292767094215378,1698,0
"7099",142,49,4340,0.339781283191405,1599,1
"7100",142,50,4667,0.303586990945041,1498,1
"7101",143,1,46060,0.910058189183474,4513,0
"7102",143,2,46752,0.922912307037041,4415,0
"7103",143,3,47348,0.94510549036786,4665,0
"7104",143,4,47206,0.956662082346156,4912,0
"7105",143,5,46502,0.913313576695509,5000,1
"7106",143,6,46619,0.870746949105524,5000,0
"7107",143,7,46718,0.902100031031296,5000,1
"7108",143,8,46811,0.88537303681951,5000,1
"7109",143,9,47211,0.923498647031374,4758,0
"7110",143,10,46253,0.88452986406628,4747,1
"7111",143,11,46515,0.885741982934997,4728,0
"7112",143,12,46187,0.920065388875082,4579,1
"7113",143,13,46504,0.962155148154125,4472,1
"7114",143,14,47500,0.992379930871539,4610,0
"7115",143,15,47871,1,4476,0
"7116",143,16,47936,0.97832641331479,4464,0
"7117",143,17,47128,1,4671,0
"7118",143,18,47731,0.963910793955438,4921,0
"7119",143,19,48171,0.917399039771408,4865,1
"7120",143,20,48001,0.959160969266668,4991,1
"7121",143,21,47462,0.967599654127844,5000,1
"7122",143,22,47244,0.960545466095209,4889,0
"7123",143,23,47629,0.944433640572243,4901,0
"7124",143,24,47299,0.907814565300942,4683,1
"7125",143,25,47844,0.931510966294445,4604,0
"7126",143,26,47752,0.907251748815179,4627,0
"7127",143,27,48158,0.933344289381057,4522,0
"7128",143,28,47530,0.888500824547373,4654,1
"7129",143,29,47683,0.863825870957226,4734,0
"7130",143,30,48103,0.871387136215344,4794,1
"7131",143,31,48119,0.877990059764125,4718,0
"7132",143,32,47877,0.843526298762299,4508,0
"7133",143,33,47003,0.884842845401727,4697,1
"7134",143,34,46928,0.90982984607108,4714,0
"7135",143,35,45969,0.898574642417953,4738,0
"7136",143,36,45695,0.947169475490228,4648,0
"7137",143,37,46301,0.948920010146685,4773,1
"7138",143,38,47215,0.90870040205773,4614,0
"7139",143,39,46764,0.946545055345632,4606,0
"7140",143,40,47476,0.914561072317884,4673,0
"7141",143,41,46584,0.889325817720965,4906,0
"7142",143,42,46062,0.884032009216026,5000,1
"7143",143,43,46666,0.909654081962072,5000,0
"7144",143,44,47076,0.895515396771953,4926,1
"7145",143,45,48030,0.868471272359602,5000,1
"7146",143,46,47736,0.858972139609978,4851,1
"7147",143,47,48575,0.849975116015412,5000,0
"7148",143,48,48772,0.824696600576863,4880,1
"7149",143,49,49529,0.810174090927467,5000,1
"7150",143,50,48601,0.792703083273955,4824,1
"7151",144,1,25483,0.981061981758103,1670,0
